race_number,category,place,racer_name,plate_number,points,finish_time,venue,race_date,avg_speed
10,JUNIOR,9,Kyrie Bingham,906,72,1:08:48,Sundance,2024-07-17,4.3
10,BEGINNER,1,Michael Silitch,1043,160,0:33:15,Sundance,2024-07-17,6.3
10,BEGINNER,2,Jay Jacobsen,1002,146,0:34:53,Sundance,2024-07-17,6
10,BEGINNER,3,Milo Vellinga,1044,132,0:35:25,Sundance,2024-07-17,5.9
10,BEGINNER,4,Asher Burton,1008,118,0:35:45,Sundance,2024-07-17,5.9
11,PRO,1,Andrew Conover,2,80,0:37:50,Euclid,2024-07-31,12.9
11,PRO,2,Scott Preston,35,73,0:39:03,Euclid,2024-07-31,12.5
11,PRO,3,Spencer Maughan,42,66,0:49:35,Euclid,2024-07-31,9.9
11,PRO,4,Tanner Gillespie,27,59,0:30:10,Euclid,2024-07-31,12.2
11,PRO,5,Thomas Cahoon,15,54,0:31:17,Euclid,2024-07-31,12.4
11,SEMI-PRO,1,Jude Marsden,153,80,0:38:54,Euclid,2024-07-31,12.6
11,SEMI-PRO,2,Logan Diekmann,155,73,0:39:28,Euclid,2024-07-31,12.4
11,SEMI-PRO,3,Johnny D Pedersen,145,66,0:29:41,Euclid,2024-07-31,12.4
11,SEMI-PRO,4,Nate Miller,109,59,0:29:45,Euclid,2024-07-31,12.3
11,SEMI-PRO,5,Jacob Miller,159,54,0:29:45,Euclid,2024-07-31,12.2
11,SEMI-PRO,6,Jake Broussard,126,49,0:30:25,Euclid,2024-07-31,12.2
11,SEMI-PRO,7,Dan Nelson,111,44,0:30:32,Euclid,2024-07-31,12.3
11,SEMI-PRO,8,Luke Cahoon,113,39,0:32:52,Euclid,2024-07-31,11.3
11,SEMI-PRO,9,Woody,0,36,0:33:11,Euclid,2024-07-31,11.5
11,SEMI-PRO,10,Val Gibson,101,33,0:21:37,Euclid,2024-07-31,11.7
11,SEMI-PRO,11,Matt Frisby,102,30,0:23:34,Euclid,2024-07-31,10.7
11,SEMI-PRO,12,Cody Shepherd,107,27,0:25:16,Euclid,2024-07-31,10.4
11,SEMI-PRO,13,Brandon Smith,154,24,0:28:24,Euclid,2024-07-31,7.2
11,SEMI-PRO,14,Quinn Jacobsen,106,21,0:12:11,Euclid,2024-07-31,9.8
11,EXPERT A,1,Nathanicus Mcclarkensburger,280,80,0:31:11,Euclid,2024-07-31,12.1
11,EXPERT A,2,Tripp Kay,255,73,0:33:20,Euclid,2024-07-31,11.1
11,EXPERT A,3,Austin Gunther,282,66,0:33:26,Euclid,2024-07-31,11
11,EXPERT A,4,Mike Madsen,202,59,0:35:27,Euclid,2024-07-31,10.5
11,EXPERT A,5,Ridger Gasser,270,54,0:35:54,Euclid,2024-07-31,10.5
11,EXPERT A,6,Harry Mccoard,208,49,0:35:58,Euclid,2024-07-31,10.5
11,EXPERT A,7,Spencer Freeman,206,44,0:37:43,Euclid,2024-07-31,9.8
11,EXPERT A,8,Lewis Stewart,249,39,0:42:10,Euclid,2024-07-31,9.4
11,EXPERT A,9,Cameron Gibby,211,36,0:24:02,Euclid,2024-07-31,10.6
11,EXPERT A,10,Alex Larsen,212,33,0:24:52,Euclid,2024-07-31,10.5
11,EXPERT A,11,Jansen Payne,201,30,0:25:25,Euclid,2024-07-31,10.6
11,PRO/EXPERT WOMEN,1,Kadence Preston,303,80,0:37:35,Euclid,2024-07-31,9.5
11,PRO/EXPERT WOMEN,2,Kristi Mcilmoil,304,73,0:38:28,Euclid,2024-07-31,9.4
11,PRO/EXPERT WOMEN,3,Brynlee Bingham,301,66,0:29:25,Euclid,2024-07-31,8.4
11,PRO/EXPERT WOMEN,4,Christina Perry,305,59,0:29:43,Euclid,2024-07-31,8.4
11,PRO/EXPERT WOMEN,DNF,Rachel Miller,302,2,,Euclid,2024-07-31,
11,EXPERT B,1,John Mcilmoil,408,80,0:33:58,Euclid,2024-07-31,10.8
11,EXPERT B,2,Cory Larsen,407,73,0:35:01,Euclid,2024-07-31,10.6
11,EXPERT B,3,Jeff Hare,450,66,0:36:25,Euclid,2024-07-31,10.1
11,EXPERT B,4,Matthew Muhlestein,432,59,0:37:56,Euclid,2024-07-31,9.8
11,EXPERT B,5,Tyler Jukes,430,54,0:42:22,Euclid,2024-07-31,9.3
11,EXPERT B,6,Keith Payne,415,49,0:24:35,Euclid,2024-07-31,9.9
11,EXPERT B,7,Dennis Muhlestein,431,44,0:24:36,Euclid,2024-07-31,9.8
11,EXPERT B,8,Paul Hadlock,405,39,0:25:26,Euclid,2024-07-31,9.7
11,EXPERT B,9,Tyler Perry,406,36,0:29:41,Euclid,2024-07-31,8.6
11,EXPERT B,10,Philip Gunther,444,33,0:30:08,Euclid,2024-07-31,8.2
11,EXPERT B,11,Parker Goodwin,438,30,0:15:35,Euclid,2024-07-31,7
11,EXPERT B,12,Jordan Thurston,403,27,0:19:55,Euclid,2024-07-31,6.1
11,EXPERT C,1,Dallan Robbins,506,80,0:34:01,Euclid,2024-07-31,10.9
11,EXPERT C,2,Nathan Curtis,542,73,0:35:48,Euclid,2024-07-31,10.6
11,EXPERT C,3,Ian Beaty,503,66,0:40:09,Euclid,2024-07-31,9.1
11,EXPERT C,4,Jayson Vincent,507,59,0:26:23,Euclid,2024-07-31,9.2
11,EXPERT C,5,Matt Stewart,519,54,0:27:05,Euclid,2024-07-31,9
11,EXPERT C,6,Matthias Hulme,527,49,0:27:18,Euclid,2024-07-31,8.7
11,EXPERT C,7,Kerry Smith,501,44,0:27:32,Euclid,2024-07-31,8.7
11,EXPERT C,8,Cameron Hill,541,39,0:27:41,Euclid,2024-07-31,8.7
11,EXPERT C,9,Calvin Cahoon,509,36,0:30:29,Euclid,2024-07-31,8.3
11,EXPERT C,10,Jared Payne,524,33,0:37:23,Euclid,2024-07-31,6.6
11,EXPERT C,11,Cole Gonsalves,526,30,0:38:57,Euclid,2024-07-31,3.1
11,EXPERT C,12,Johnnie Gonsalves,516,27,0:38:58,Euclid,2024-07-31,3.1
11,SPORT A,1,Conner Jones,611,80,0:24:59,Euclid,2024-07-31,9.6
11,SPORT A,2,Alta Miller,628,73,0:25:56,Euclid,2024-07-31,9.3
11,SPORT A,3,Sean Bujold,640,66,0:27:54,Euclid,2024-07-31,8.7
11,SPORT A,4,Tyson Widdison,601,59,0:35:30,Euclid,2024-07-31,7.2
11,SPORT A,5,Brody Smith,619,54,0:42:38,Euclid,2024-07-31,6.9
11,SPORT A,6,Bridger Wilson,626,49,0:15:36,Euclid,2024-07-31,7.5
11,SPORT A,7,Jensen Paterson,606,44,0:21:43,Euclid,2024-07-31,5.1
11,SPORT B,1,Solomon Perkins,741,80,0:25:28,Euclid,2024-07-31,9.6
11,SPORT B,2,Cannon Eccles,718,73,0:26:25,Euclid,2024-07-31,9.1
11,SPORT B,3,Scott Matheson,750,66,0:27:03,Euclid,2024-07-31,9.2
11,SPORT B,4,Elias Kahler,724,59,0:27:32,Euclid,2024-07-31,9
11,SPORT B,5,Jimmer Hare,740,54,0:27:44,Euclid,2024-07-31,8.9
11,SPORT B,6,Hudson Nelson,751,49,0:27:48,Euclid,2024-07-31,8.7
11,SPORT B,7,Darian Dash Bingham,735,44,0:28:30,Euclid,2024-07-31,8.6
11,SPORT B,8,Mattix Thurston,746,39,0:31:55,Euclid,2024-07-31,7.8
11,SPORT B,9,Dylan Jerman,707,36,0:32:02,Euclid,2024-07-31,7.7
11,SPORT B,10,Jackson Bingham,704,33,0:33:20,Euclid,2024-07-31,7.6
11,SPORT B,11,Richard Matheson,719,30,0:36:48,Euclid,2024-07-31,6.6
11,SPORT B,12,Matt Cahoon,701,27,0:11:58,Euclid,2024-07-31,10
11,SPORT B,13,Archer Olson,749,24,0:14:55,Euclid,2024-07-31,8.2
11,SPORT WOMEN,1,Ariann Apostol,804,80,0:31:30,Euclid,2024-07-31,7.9
11,SPORT WOMEN,2,Patty Rice,836,73,0:22:06,Euclid,2024-07-31,5.5
11,SPORT WOMEN,DNF,Linda Matheson,801,2,,Euclid,2024-07-31,
11,JUNIOR,1,David Rodriguez,930,80,0:15:42,Euclid,2024-07-31,7.7
11,JUNIOR,2,Isaac Miller,903,73,0:17:16,Euclid,2024-07-31,7
11,JUNIOR,3,Nate Jacobsen,905,66,0:17:54,Euclid,2024-07-31,6.7
11,JUNIOR,4,Hyrum Jukes,927,59,0:21:14,Euclid,2024-07-31,5.7
11,JUNIOR,5,Kyrie Bingham,906,54,0:23:53,Euclid,2024-07-31,5.1
11,BEGINNER,1,Michael Silitch,1043,80,0:29:58,Euclid,2024-07-31,8.1
11,BEGINNER,2,Dunken Paterson,1007,73,0:21:43,Euclid,2024-07-31,5.6
11,BEGINNER,3,Jay Jacobsen,1002,66,0:22:37,Euclid,2024-07-31,5.4
11,BEGINNER,4,Elliott Blum,1045,59,0:25:35,Euclid,2024-07-31,4.7
11,BEGINNER,5,Dan Kerman,1019,54,0:28:31,Euclid,2024-07-31,4.2
11,BEGINNER,6,Amy Kerman,1018,49,0:29:54,Euclid,2024-07-31,4
11,BEGINNER,7,Nathan Kerman,1034,44,0:30:59,Euclid,2024-07-31,3.9
11,BEGINNER,8,Siosefa Ka'ili,1039,39,0:36:53,Euclid,2024-07-31,3.3
1,PRO,1,Carter Anderson,3,80,0:52:00,Eagle Mountain,2025-04-16,15.6
1,PRO,2,Andrew Conover,2,73,0:52:01,Eagle Mountain,2025-04-16,15.6
1,PRO,3,Henry Stevens,19,66,0:54:09,Eagle Mountain,2025-04-16,15
1,PRO,4,Tanner Gillespie,9,59,0:54:48,Eagle Mountain,2025-04-16,14.8
1,PRO,5,Chris Holley,11,54,0:54:59,Eagle Mountain,2025-04-16,14.7
1,PRO,6,Jude Marsden,14,49,0:56:41,Eagle Mountain,2025-04-16,14.3
1,PRO,7,Jacob Miller,17,44,0:57:15,Eagle Mountain,2025-04-16,14.2
1,PRO,8,Jamison Burton,5,39,0:57:27,Eagle Mountain,2025-04-16,14.1
1,PRO,9,Joshua Blake,4,36,0:58:27,Eagle Mountain,2025-04-16,13.9
1,PRO,10,Mark Tuttle,21,33,0:58:53,Eagle Mountain,2025-04-16,13.8
1,PRO,11,Easton Gray,10,30,0:59:55,Eagle Mountain,2025-04-16,13.5
1,PRO,12,Asher Pope,15,27,1:00:13,Eagle Mountain,2025-04-16,13.5
1,PRO,13,Caleb Christian,7,24,1:02:01,Eagle Mountain,2025-04-16,13.1
1,PRO,14,Stetson Provost,18,21,1:02:37,Eagle Mountain,2025-04-16,12.9
1,PRO,15,Bryson Douglass,8,18,1:03:13,Eagle Mountain,2025-04-16,12.8
1,PRO,16,Thomas Cahoon,6,15,1:07:30,Eagle Mountain,2025-04-16,12
1,PRO,17,Quinn Jacobsen,13,12,1:07:30,Eagle Mountain,2025-04-16,12
1,PRO,18,Rylan Sutton,20,9,1:09:01,Eagle Mountain,2025-04-16,11.7
1,SEMI-PRO,1,Tyson Peterson,111,80,0:49:32,Eagle Mountain,2025-04-16,14.5
1,SEMI-PRO,2,James Parkinson,110,73,0:49:34,Eagle Mountain,2025-04-16,14.5
1,SEMI-PRO,3,Val Gibson,100,66,0:49:44,Eagle Mountain,2025-04-16,14.5
1,SEMI-PRO,4,Cody Richards,112,59,0:50:12,Eagle Mountain,2025-04-16,14.3
1,SEMI-PRO,5,Brady Tucker,116,54,0:50:59,Eagle Mountain,2025-04-16,14.1
1,SEMI-PRO,6,Dan Nelson,102,49,0:51:22,Eagle Mountain,2025-04-16,14
1,SEMI-PRO,7,Nate Miller,101,44,0:51:29,Eagle Mountain,2025-04-16,14
1,SEMI-PRO,8,Brandon Smith,113,39,0:51:32,Eagle Mountain,2025-04-16,14
1,SEMI-PRO,9,Tavin Bussio,104,36,0:52:26,Eagle Mountain,2025-04-16,13.7
1,SEMI-PRO,10,Matt Frisby,106,33,0:52:33,Eagle Mountain,2025-04-16,13.7
1,SEMI-PRO,11,Matt Parker,556,30,0:53:09,Eagle Mountain,2025-04-16,13.5
1,SEMI-PRO,12,Bryan Gillespie,107,27,0:53:58,Eagle Mountain,2025-04-16,13.3
1,SEMI-PRO,13,James Lewis,109,24,0:54:35,Eagle Mountain,2025-04-16,13.2
1,SEMI-PRO,15,Ashton Webster,115,18,0:56:08,Eagle Mountain,2025-04-16,12.8
1,SEMI-PRO,16,Nick Birch,103,15,1:00:29,Eagle Mountain,2025-04-16,11.9
1,SEMI-PRO,DNF,Easton Bybee,105,1,,Eagle Mountain,2025-04-16,
1,SEMI-PRO,DNF,Ezra Sumner,114,1,,Eagle Mountain,2025-04-16,
1,EXPERT A,1,John Mcginn,215,80,0:45:08,Eagle Mountain,2025-04-16,14
1,EXPERT A,2,Ian Nickel,216,73,0:45:18,Eagle Mountain,2025-04-16,13.9
1,EXPERT A,3,Seth Bradley,205,66,0:46:48,Eagle Mountain,2025-04-16,13.5
1,EXPERT A,4,Gavin Cieslak,206,59,0:47:07,Eagle Mountain,2025-04-16,13.4
1,EXPERT A,5,Gerrit Garberich,207,54,0:47:13,Eagle Mountain,2025-04-16,13.4
1,EXPERT A,6,Jonah Stubbs,221,49,0:47:16,Eagle Mountain,2025-04-16,13.4
1,EXPERT A,7,Gregory Jacobs,606,44,0:48:01,Eagle Mountain,2025-04-16,13.1
1,EXPERT A,8,Max Glade,209,39,0:48:21,Eagle Mountain,2025-04-16,13.1
1,EXPERT A,9,Nathanicus Clarkmaster,200,36,0:48:43,Eagle Mountain,2025-04-16,13
1,EXPERT A,10,Cade Matheson,214,33,0:49:24,Eagle Mountain,2025-04-16,12.8
1,EXPERT A,11,Owen Peterson,217,30,0:49:37,Eagle Mountain,2025-04-16,12.7
1,EXPERT A,12,Lewis Stewart,220,27,0:49:46,Eagle Mountain,2025-04-16,12.7
1,EXPERT A,13,Ian Wittleder,225,24,0:50:05,Eagle Mountain,2025-04-16,12.6
1,EXPERT A,14,Manny Howell,212,21,0:50:06,Eagle Mountain,2025-04-16,12.6
1,EXPERT A,15,Cody Shepherd,219,18,0:50:08,Eagle Mountain,2025-04-16,12.6
1,EXPERT A,16,Henry Holmes,211,15,0:50:39,Eagle Mountain,2025-04-16,12.5
1,EXPERT A,17,Mike Madsen,213,12,0:52:17,Eagle Mountain,2025-04-16,12.1
1,EXPERT A,18,Brad Thurgood,224,9,0:53:55,Eagle Mountain,2025-04-16,11.7
1,EXPERT A,19,Carter Bingham,203,7,0:55:14,Eagle Mountain,2025-04-16,11.4
1,EXPERT A,20,Blake Botten,204,5,0:55:48,Eagle Mountain,2025-04-16,11.3
1,EXPERT A,21,Jordan Thurston,201,3,0:57:53,Eagle Mountain,2025-04-16,10.9
1,EXPERT A,22,Charlie Severson,218,2,0:58:09,Eagle Mountain,2025-04-16,10.8
1,EXPERT A,23,Logan Tew,223,4,0:59:46,Eagle Mountain,2025-04-16,10.5
1,EXPERT A,DNF,Anna Swensen,222,1,,Eagle Mountain,2025-04-16,
1,PRO/EXPERT WOMEN,1,Ella Collett,316,80,0:53:40,Eagle Mountain,2025-04-16,11.8
1,PRO/EXPERT WOMEN,2,Sydney Averett,304,73,0:54:13,Eagle Mountain,2025-04-16,11.6
1,PRO/EXPERT WOMEN,3,Kadence Preston,303,66,0:54:51,Eagle Mountain,2025-04-16,11.5
1,PRO/EXPERT WOMEN,4,Alta Miller,311,59,0:54:51,Eagle Mountain,2025-04-16,11.5
1,PRO/EXPERT WOMEN,5,Kristi Mcilmoil,310,54,0:55:06,Eagle Mountain,2025-04-16,11.4
1,PRO/EXPERT WOMEN,6,Rachel Miller,301,49,0:55:27,Eagle Mountain,2025-04-16,11.4
1,PRO/EXPERT WOMEN,7,Brynlee Bingham,302,44,0:57:28,Eagle Mountain,2025-04-16,11
1,PRO/EXPERT WOMEN,8,Avery Charles,306,39,0:57:45,Eagle Mountain,2025-04-16,10.9
1,PRO/EXPERT WOMEN,9,Zina Price,313,36,0:57:57,Eagle Mountain,2025-04-16,10.9
1,PRO/EXPERT WOMEN,10,Stella Mcgown,309,33,0:59:51,Eagle Mountain,2025-04-16,10.5
1,PRO/EXPERT WOMEN,11,Jonna Blank,315,30,1:00:39,Eagle Mountain,2025-04-16,10.4
1,PRO/EXPERT WOMEN,12,Rachel Tucker,314,27,1:02:02,Eagle Mountain,2025-04-16,10.2
1,PRO/EXPERT WOMEN,13,Hillary Brown,305,24,1:04:46,Eagle Mountain,2025-04-16,9.7
1,PRO/EXPERT WOMEN,14,Lucy Hillstrom,307,21,1:06:02,Eagle Mountain,2025-04-16,9.5
1,PRO/EXPERT WOMEN,DNF,Mia Johnson,308,1,,Eagle Mountain,2025-04-16,
1,EXPERT B,1,John D Mcilmoil,409,80,0:42:55,Eagle Mountain,2025-04-16,12.6
1,EXPERT B,2,John Mcilmoil Jr,410,73,0:43:44,Eagle Mountain,2025-04-16,12.4
1,EXPERT B,3,Liam Buhl,403,66,0:44:30,Eagle Mountain,2025-04-16,12.1
1,EXPERT B,4,Nick Sibert,414,59,0:44:48,Eagle Mountain,2025-04-16,12.1
1,EXPERT B,5,Cory Larsen,401,54,0:45:11,Eagle Mountain,2025-04-16,12
1,EXPERT B,6,Jaden Webster,415,49,0:45:52,Eagle Mountain,2025-04-16,11.8
1,EXPERT B,7,Conner Jones,406,44,0:46:20,Eagle Mountain,2025-04-16,11.7
1,EXPERT B,8,Tyler Webster,416,39,0:47:04,Eagle Mountain,2025-04-16,11.5
1,EXPERT B,9,Tyler Perry,412,36,0:47:18,Eagle Mountain,2025-04-16,11.4
1,EXPERT B,10,Drake Jenkins,405,33,0:48:47,Eagle Mountain,2025-04-16,11.1
1,EXPERT B,11,Beckam Zobrist,417,30,0:49:29,Eagle Mountain,2025-04-16,10.9
1,EXPERT B,12,Kolby Bernards,402,27,0:49:48,Eagle Mountain,2025-04-16,10.8
1,EXPERT B,13,Archer Olson,411,24,0:51:29,Eagle Mountain,2025-04-16,10.5
1,EXPERT B,14,Grant Lewis,407,21,0:53:51,Eagle Mountain,2025-04-16,10
1,EXPERT B,15,Miles Lewis,408,18,0:53:51,Eagle Mountain,2025-04-16,10
1,EXPERT B,16,Mitchell Rucker,413,15,0:56:53,Eagle Mountain,2025-04-16,9.5
1,EXPERT C,1,Grey Gardner,509,80,0:47:15,Eagle Mountain,2025-04-16,11.4
1,EXPERT C,2,Tyler Sumner,520,73,0:47:38,Eagle Mountain,2025-04-16,11.3
1,EXPERT C,3,Devin Fish,508,66,0:48:03,Eagle Mountain,2025-04-16,11.2
1,EXPERT C,4,Jerry Brown,503,59,0:48:19,Eagle Mountain,2025-04-16,11.2
1,EXPERT C,5,Dallan Robbins,516,54,0:48:26,Eagle Mountain,2025-04-16,11.1
1,EXPERT C,6,Ian Beaty,500,49,0:48:35,Eagle Mountain,2025-04-16,11.1
1,EXPERT C,7,Ben Blank,502,44,0:48:38,Eagle Mountain,2025-04-16,11.1
1,EXPERT C,8,Matthias Hulme,12,39,0:48:39,Eagle Mountain,2025-04-16,11.1
1,EXPERT C,9,Jeff Clark,507,36,0:48:41,Eagle Mountain,2025-04-16,11.1
1,EXPERT C,10,Matt Stewart,519,33,0:48:54,Eagle Mountain,2025-04-16,11
1,EXPERT C,11,Gordon Garrett,510,30,0:49:01,Eagle Mountain,2025-04-16,11
1,EXPERT C,12,Shane Jenson,522,27,0:49:33,Eagle Mountain,2025-04-16,10.9
1,EXPERT C,13,Kerry Smith,518,24,0:50:52,Eagle Mountain,2025-04-16,10.6
1,EXPERT C,14,Calvin Cahoon,504,21,0:51:30,Eagle Mountain,2025-04-16,10.5
1,EXPERT C,15,Jamin Cannon,505,18,0:51:37,Eagle Mountain,2025-04-16,10.5
1,EXPERT C,16,Cole Gonsalves,512,15,0:54:43,Eagle Mountain,2025-04-16,9.9
1,EXPERT C,17,Cameron Hill,513,12,0:54:50,Eagle Mountain,2025-04-16,9.8
1,EXPERT C,18,Mark Bernards,501,9,0:55:20,Eagle Mountain,2025-04-16,9.8
1,EXPERT C,19,Johnnie Gonsalves,511,7,0:55:31,Eagle Mountain,2025-04-16,9.7
1,EXPERT C,20,Jayson Vincent,521,5,0:56:07,Eagle Mountain,2025-04-16,9.6
1,EXPERT C,21,Blake Rollins,517,3,0:57:19,Eagle Mountain,2025-04-16,9.4
1,EXPERT C,22,Nate Jacobsen,514,2,0:57:24,Eagle Mountain,2025-04-16,9.4
1,EXPERT C,23,Adam Cannon,506,4,1:07:02,Eagle Mountain,2025-04-16,8
1,SPORT A,1,Kimball Gay,604,80,0:36:30,Eagle Mountain,2025-04-16,12.3
1,SPORT A,2,Bryan King,607,73,0:38:26,Eagle Mountain,2025-04-16,11.7
1,SPORT A,3,Pason Sutton,614,66,0:38:56,Eagle Mountain,2025-04-16,11.5
1,SPORT A,4,Landon Larsen,608,59,0:38:57,Eagle Mountain,2025-04-16,11.5
1,SPORT A,5,Brody Smith,613,54,0:39:23,Eagle Mountain,2025-04-16,11.4
1,SPORT A,6,Ryan Mann,609,49,0:40:06,Eagle Mountain,2025-04-16,11.2
1,SPORT A,7,Dan Hillstrom,605,44,0:40:33,Eagle Mountain,2025-04-16,11.1
1,SPORT A,8,Benson Powell,611,39,0:42:04,Eagle Mountain,2025-04-16,10.7
1,SPORT A,9,Jensen Paterson,610,36,0:44:01,Eagle Mountain,2025-04-16,10.2
1,SPORT A,10,Ben Cannon,603,33,0:45:23,Eagle Mountain,2025-04-16,9.9
1,SPORT A,11,Becky Blaser,602,30,0:46:10,Eagle Mountain,2025-04-16,9.7
1,SPORT A,12,Steve Powell,612,27,0:46:13,Eagle Mountain,2025-04-16,9.7
1,SPORT A,13,Wyatt Dawson,615,24,0:47:14,Eagle Mountain,2025-04-16,9.5
1,SPORT A,14,Jessica Averett,600,21,0:51:43,Eagle Mountain,2025-04-16,8.7
1,SPORT B,1,Dylan Glover,705,80,0:32:12,Eagle Mountain,2025-04-16,11.2
1,SPORT B,2,Jackson Bingham,721,73,0:32:40,Eagle Mountain,2025-04-16,11
1,SPORT B,3,David Rodriguez,722,66,0:35:13,Eagle Mountain,2025-04-16,10.2
1,SPORT B,4,Soelden Probert,717,59,0:35:34,Eagle Mountain,2025-04-16,10.1
1,SPORT B,5,Troy Johansson,710,54,0:38:00,Eagle Mountain,2025-04-16,9.5
1,SPORT B,6,Mattix Thurston,719,49,0:38:02,Eagle Mountain,2025-04-16,9.5
1,SPORT B,7,Andrew Lumsden,712,44,0:38:10,Eagle Mountain,2025-04-16,9.4
1,SPORT B,8,Kyden Bernards,701,39,0:38:57,Eagle Mountain,2025-04-16,9.3
1,SPORT B,9,Dylan Jerman,709,36,0:41:06,Eagle Mountain,2025-04-16,8.8
1,SPORT B,10,Richard Matheson,713,33,0:41:37,Eagle Mountain,2025-04-16,8.7
1,SPORT B,11,Isaac Miller,714,30,0:43:05,Eagle Mountain,2025-04-16,8.4
1,SPORT B,12,Ryan Cartwright,703,27,0:43:21,Eagle Mountain,2025-04-16,8.3
1,SPORT B,13,Cole Sorenson,718,24,0:44:16,Eagle Mountain,2025-04-16,8.1
1,SPORT B,14,Rhett Olson,715,21,0:44:24,Eagle Mountain,2025-04-16,8.1
1,SPORT B,15,Jared Payne,716,18,0:44:46,Eagle Mountain,2025-04-16,8
1,SPORT B,16,Jeremy Jenkins,707,15,0:45:56,Eagle Mountain,2025-04-16,7.8
1,SPORT B,17,Tim Jenkins,708,12,0:48:19,Eagle Mountain,2025-04-16,7.4
1,SPORT B,18,Tyson Widdison,720,9,0:48:39,Eagle Mountain,2025-04-16,7.4
1,SPORT B,19,James Cahoon,702,7,0:59:56,Eagle Mountain,2025-04-16,6
1,SPORT B,DNF,Camilla Jacobsen,706,1,,Eagle Mountain,2025-04-16,
1,SPORT WOMEN,1,Avery Preston,803,80,0:34:57,Eagle Mountain,2025-04-16,10.3
1,SPORT WOMEN,2,Alexia Welch,809,73,0:34:59,Eagle Mountain,2025-04-16,10.3
1,SPORT WOMEN,3,Liv Peterson,805,66,0:39:59,Eagle Mountain,2025-04-16,9
1,SPORT WOMEN,4,Linda Matheson,802,59,0:40:16,Eagle Mountain,2025-04-16,8.9
1,SPORT WOMEN,5,Sydney Reese,804,54,0:40:34,Eagle Mountain,2025-04-16,8.9
1,SPORT WOMEN,6,Ariann Apostol,801,49,0:40:34,Eagle Mountain,2025-04-16,8.9
1,JUNIOR,1,Matthew Robbins,904,80,0:28:27,Eagle Mountain,2025-04-16,9.5
1,JUNIOR,2,Isaac Sumner,906,73,0:28:42,Eagle Mountain,2025-04-16,9.4
1,JUNIOR,3,Hudson Hiatt,902,66,0:29:39,Eagle Mountain,2025-04-16,9.1
1,JUNIOR,4,Carter Jones,903,59,0:35:43,Eagle Mountain,2025-04-16,7.5
1,JUNIOR,5,Kyrie Bingham,907,54,0:38:04,Eagle Mountain,2025-04-16,7.1
1,JUNIOR,6,Connor Averett,900,49,0:42:24,Eagle Mountain,2025-04-16,6.3
1,JUNIOR,7,Benson Fox,901,44,0:47:32,Eagle Mountain,2025-04-16,5.7
1,BEGINNER,1,Grant Gibson,1004,80,0:16:57,Eagle Mountain,2025-04-16,10.7
1,BEGINNER,2,Dunken Paterson,1012,73,0:17:09,Eagle Mountain,2025-04-16,10.6
1,BEGINNER,3,Garrett Eschrich,1015,66,0:17:09,Eagle Mountain,2025-04-16,10.6
1,BEGINNER,4,Cameron Teerlink,1013,59,0:17:13,Eagle Mountain,2025-04-16,10.5
1,BEGINNER,5,Asher Burton,1002,54,0:17:36,Eagle Mountain,2025-04-16,10.3
1,BEGINNER,6,Eliza Miller,1011,49,0:17:40,Eagle Mountain,2025-04-16,10.3
1,BEGINNER,7,Cooper Jones,1006,44,0:19:15,Eagle Mountain,2025-04-16,9.4
1,BEGINNER,8,Crosby Tucker,1014,39,0:20:02,Eagle Mountain,2025-04-16,9.1
1,BEGINNER,9,Jay Jacobsen,1000,36,0:20:21,Eagle Mountain,2025-04-16,8.9
1,BEGINNER,10,Dan Kerman,1009,33,0:21:19,Eagle Mountain,2025-04-16,8.5
1,BEGINNER,11,Nathan Kerman,1010,30,0:22:19,Eagle Mountain,2025-04-16,8.1
1,BEGINNER,12,Amy Kerman,1008,27,0:22:25,Eagle Mountain,2025-04-16,8.1
1,BEGINNER,13,Ryssa Apostol,1001,24,0:22:41,Eagle Mountain,2025-04-16,8
1,BEGINNER,14,Scott Jones,1005,21,0:22:55,Eagle Mountain,2025-04-16,7.9
1,BEGINNER,15,Easton Fox,1003,18,0:28:07,Eagle Mountain,2025-04-16,6.4
1,BEGINNER,16,Isaac Kerman,1007,15,0:36:31,Eagle Mountain,2025-04-16,4.9
2,PRO,1,John Wessling,26,80,0:56:19,Euclid,2025-04-30,12.8
2,PRO,2,Henry Stevens,19,73,0:58:17,Euclid,2025-04-30,12.4
2,PRO,3,Cameron Larson,23,66,0:59:20,Euclid,2025-04-30,12.2
2,PRO,4,Tanner Gillespie,9,59,0:59:47,Euclid,2025-04-30,12.1
2,PRO,5,Chris Holley,11,54,0:59:58,Euclid,2025-04-30,12.1
2,PRO,6,Preston Johnson,22,49,1:01:08,Euclid,2025-04-30,11.8
2,PRO,7,Andrew Conover,2,44,1:02:09,Euclid,2025-04-30,11.6
2,PRO,8,Jude Marsden,14,39,1:02:10,Euclid,2025-04-30,11.6
2,PRO,9,Jacob Miller,17,36,1:02:28,Euclid,2025-04-30,11.6
2,PRO,10,Scott Preston,16,33,1:04:35,Euclid,2025-04-30,11.2
2,PRO,11,Stetson Provost,18,30,1:06:30,Euclid,2025-04-30,10.9
2,PRO,12,Nathan Woolf,27,27,1:06:56,Euclid,2025-04-30,10.8
2,PRO,13,Asa Pulley,24,24,1:09:28,Euclid,2025-04-30,10.4
2,PRO,14,Thomas Cahoon,6,21,1:13:10,Euclid,2025-04-30,9.9
2,PRO,DNF,Quinn Jacobsen,13,1,,Euclid,2025-04-30,
